"","turnover","extinction.fraction","net.div","speciation","extinction","treeName","taxon_id_in_phy","tipName","nturnover","neps","AIC","AICc","AIC_weight","AICc_weight","deltaAIC","deltaAICc","root_type","elapsed_mins_recon","elapsed_mins_params_all_models_together","eps","fixed.eps"
"23",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",23,"A295",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"24",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",24,"A290",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"25",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",25,"A289",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"26",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",26,"A287",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"27",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",27,"A286",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"28",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",28,"A285",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"29",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",29,"A282",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"30",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",30,"A275",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"31",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",31,"A269",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"32",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",32,"A266",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"33",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",33,"A265",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"34",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",34,"A264",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"35",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",35,"A261",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"36",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",36,"A260",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"37",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",37,"A249",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"38",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",38,"A248",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"39",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",39,"A245",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"40",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",40,"A241",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"41",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",41,"A240",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"42",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",42,"A228",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"43",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",43,"A227",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"44",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",44,"A226",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"45",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",45,"A216",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"46",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",46,"A215",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"47",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",47,"A214",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"48",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",48,"A212",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"49",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",49,"A211",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"50",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",50,"A208",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"51",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",51,"A207",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"52",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",52,"A197",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"53",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",53,"A195",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"54",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",54,"A191",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"55",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",55,"A179",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"56",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",56,"A178",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"57",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",57,"A176",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"58",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",58,"A172",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"59",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",59,"A168",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"60",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",60,"A164",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
"61",0.0442827523430386,0,0.0442827523430386,0.0442827523430386,0,"RaboskyEtAl2017_331",61,"A163",1,1,940.712472754889,940.747560474187,0.415711212519081,0.443274700233654,0,0,"madfitz",0.287300666173299,7.31503901481628,NA,NA
