generation,N_shifts,logPrior,logLik,eventRate,acceptRate
460000,2,6.24815,-591.589,0.814706,0.499
461000,4,10.285,-593.413,0.940897,0.511
462000,5,9.2391,-595.303,2.55936,0.539
463000,2,5.54414,-594.984,2.11704,0.481
464000,1,4.89462,-596.386,0.628897,0.44
465000,1,5.18904,-594.029,0.747756,0.465
466000,1,5.72841,-593.711,0.365913,0.449
467000,2,8.07215,-594.813,1.00231,0.397
468000,2,5.88885,-594.052,2.00065,0.466
469000,1,1.76132,-596.796,3.92251,0.412
470000,1,4.9136,-595.847,0.387282,0.417
471000,1,4.22538,-596.79,0.254008,0.369
472000,2,3.54391,-595.042,1.46646,0.407
473000,2,5.98626,-594.818,0.846496,0.426
474000,2,5.96108,-593.713,1.05975,0.429
475000,2,6.02519,-590.655,0.961546,0.379
476000,2,5.51684,-591.001,2.37063,0.454
477000,2,4.22401,-593.111,1.65652,0.493
478000,2,3.84397,-590.048,1.85114,0.45
479000,2,5.4657,-590.376,1.4246,0.404
480000,1,4.73424,-594.875,0.697417,0.419
481000,1,3.49699,-594.992,1.51432,0.393
482000,1,3.236,-595.607,1.20772,0.374
483000,1,4.15137,-596.838,0.865853,0.365
484000,1,5.00099,-598.792,0.192303,0.431
485000,1,5.0948,-595.982,0.202751,0.45
486000,1,2.83681,-597.6,1.93208,0.388
487000,1,3.6675,-599.068,1.26244,0.38
488000,1,4.12821,-596.971,1.29679,0.422
489000,1,5.25527,-594.984,0.52316,0.455
490000,1,3.99839,-597.675,1.63768,0.449
491000,1,5.13359,-595.759,0.61485,0.425
492000,1,2.2436,-595.76,3.39475,0.448
493000,1,3.88255,-594.619,1.64328,0.469
494000,1,3.47947,-596.815,1.07945,0.454
495000,1,-1.81529,-596.352,0.605881,0.445
496000,1,4.7692,-593.619,0.972545,0.404
497000,1,5.17238,-594.298,0.829274,0.439
498000,1,4.02244,-593.544,1.81404,0.396
499000,1,3.94826,-594.756,0.879801,0.429
500000,1,5.25569,-595.489,0.683396,0.457
501000,2,6.24684,-596.365,1.18852,0.412
502000,2,4.99093,-596.668,0.360205,0.482
503000,1,3.07436,-598.712,1.08104,0.408
504000,1,4.75301,-593.779,0.250309,0.411
505000,1,3.78873,-596.81,1.79332,0.445
506000,1,4.60675,-595.905,0.692017,0.426
507000,2,5.2486,-596.632,3.44469,0.505
508000,2,6.83544,-593.303,1.34075,0.439
509000,1,5.44807,-594.042,0.469503,0.395
510000,1,3.39407,-594.519,1.86165,0.41
511000,1,4.44827,-594.168,1.27067,0.41
512000,3,7.0908,-597.499,1.18336,0.462
513000,1,4.98689,-594.098,0.929981,0.483
514000,1,4.35719,-595.85,1.21646,0.471
515000,1,5.25739,-597.3,0.775649,0.48
516000,1,5.94925,-594.591,0.164068,0.443
517000,1,2.0344,-594.423,4.01347,0.445
518000,2,7.14019,-591.531,0.811781,0.466
519000,1,3.78402,-595.505,1.54467,0.462
520000,1,4.24652,-597.84,0.609492,0.429
521000,1,3.98553,-594.866,0.804211,0.355
522000,1,3.31597,-596.677,1.55184,0.378
523000,1,3.97042,-595.514,1.35966,0.39
524000,2,3.50043,-597.865,3.10101,0.381
525000,1,1.93814,-595.117,1.8788,0.431
526000,1,3.95816,-596.515,0.748489,0.397
527000,1,2.62819,-600.92,2.72452,0.344
528000,1,1.43771,-597.508,3.32827,0.382
529000,1,3.79464,-594.852,0.36271,0.386
530000,1,4.68319,-597.554,0.210514,0.327
531000,2,5.22401,-596.5,1.0503,0.393
532000,2,5.7466,-597.527,1.89283,0.433
533000,2,4.5523,-595.81,0.782459,0.398
534000,2,4.13317,-593.43,2.88257,0.452
535000,2,4.47851,-592.171,1.65218,0.441
536000,2,5.38443,-587.04,0.686713,0.398
537000,2,6.8833,-590.79,0.838206,0.356
538000,2,4.79712,-588.869,0.700235,0.42
539000,2,1.63149,-590.631,0.497995,0.436
540000,2,4.589,-590.966,2.22525,0.452
541000,2,7.08989,-587.043,1.3594,0.457
542000,2,5.48758,-588.853,1.74866,0.418
543000,2,-1.4166,-588.417,4.26759,0.42
544000,2,3.43634,-589.094,3.0549,0.41
545000,2,3.99291,-591.524,1.48857,0.422
546000,2,3.74781,-588.61,2.69747,0.442
547000,2,4.46753,-587.319,2.28136,0.445
548000,2,6.65687,-590.498,1.33671,0.414
549000,2,5.15752,-588.276,2.63814,0.424
550000,2,4.73105,-587.451,2.88694,0.407
551000,2,6.96962,-587.201,1.27741,0.42
552000,2,7.85664,-587.98,0.450667,0.431
553000,2,6.79884,-591.797,1.7684,0.386
554000,4,5.84442,-591.515,2.56036,0.422
555000,2,5.24382,-588.543,1.47953,0.464
556000,2,5.49582,-589.566,1.50317,0.347
557000,2,7.52675,-587.52,0.615163,0.409
558000,2,5.7533,-588.737,2.30328,0.392
559000,3,5.19206,-585.753,3.0969,0.451
560000,2,6.67387,-587.315,1.35791,0.416
561000,2,6.25391,-590.261,1.55902,0.385
562000,2,6.88776,-587.902,0.26236,0.397
563000,2,3.70538,-586.694,2.40642,0.399
564000,3,8.03624,-586.986,0.828759,0.423
565000,2,6.96695,-586.03,0.971292,0.45
566000,2,7.60028,-588.275,1.32337,0.461
567000,2,5.71057,-590.967,0.420132,0.422
568000,2,7.44029,-587.808,0.611615,0.451
569000,3,9.10019,-589.083,1.14178,0.459
570000,2,7.47588,-589.988,0.612377,0.426
571000,3,7.21442,-585.483,1.86013,0.438
572000,3,6.74039,-588.102,1.32511,0.468
573000,3,5.00327,-584.355,2.30524,0.45
574000,2,8.19084,-596.438,0.386978,0.393
575000,2,6.84607,-589.713,2.16713,0.401
576000,3,8.22015,-592.419,2.45847,0.406
