generation,N_shifts,logPrior,logLik,eventRate,acceptRate
291000,0,6.02798,-398.452,0.334652,0.18225
292000,0,5.72032,-398.351,0.900222,0.188
293000,0,6.16234,-397.847,0.340177,0.18675
294000,0,5.73749,-398.019,0.379042,0.171
295000,0,6.24391,-398.345,0.150945,0.166
296000,0,5.48009,-398.573,1.01978,0.188
297000,0,5.47181,-397.865,1.00087,0.171
298000,0,5.15527,-399.658,0.319651,0.186
299000,0,4.64178,-397.903,0.657227,0.174714
300000,0,4.28866,-402.1,0.20712,0.147
301000,0,4.34169,-398.664,0.76243,0.13
302000,0,6.35563,-398.594,0.217248,0.1525
303000,0,5.61419,-401.296,0.488365,0.155
304000,0,5.22166,-398.39,0.999586,0.176
305000,0,6.08706,-398.068,0.206886,0.149
306000,0,5.64613,-399.593,0.23542,0.204
307000,0,5.41139,-398.159,0.390598,0.1655
308000,0,6.02007,-401.796,0.761768,0.1752
309000,0,5.6173,-397.345,0.405495,0.179
310000,0,6.07638,-398.783,0.153454,0.163
311000,1,11.6986,-401.696,0.637183,0.171125
312000,0,5.34525,-397.366,0.752568,0.195
313000,0,6.08737,-397.771,0.231445,0.189286
314000,0,6.11794,-398.264,0.061634,0.166
315000,0,6.11783,-397.818,0.287554,0.181
316000,0,5.52813,-399.96,0.370172,0.1798
317000,0,6.50255,-398.035,0.0349149,0.1744
318000,0,5.89079,-398.317,0.514886,0.159
319000,1,11.3252,-397.199,0.207948,0.181
320000,0,6.01694,-398.073,0.610662,0.183
321000,0,5.11199,-398.261,1.19038,0.161
322000,2,13.9449,-400.499,0.507628,0.1686
323000,0,3.76696,-397.435,1.77913,0.203
324000,0,4.6152,-397.686,0.637783,0.154
325000,0,6.10702,-398.116,0.00710516,0.19425
326000,0,6.48344,-399.7,0.0089449,0.212
327000,1,12.686,-399.458,0.276357,0.217
328000,0,6.06036,-397.765,0.19156,0.199923
329000,0,6.29867,-398.03,0.0806559,0.182
330000,0,6.04025,-397.538,0.194543,0.176333
331000,0,5.53585,-397.804,0.91781,0.158
332000,0,6.58095,-402.389,0.272073,0.168
333000,0,5.83078,-397.309,0.134205,0.174
334000,0,2.82904,-398.7,1.04006,0.1755
335000,1,11.7482,-401.828,0.172983,0.156
336000,0,4.73214,-398.096,0.481609,0.17645
337000,0,5.00138,-397.79,1.30607,0.159
338000,0,5.43952,-399.298,0.125059,0.188818
339000,0,3.76677,-397.91,0.956515,0.168
340000,0,5.50644,-398.132,0.128708,0.166
341000,0,5.34309,-400.738,0.277263,0.167
342000,0,5.27763,-398.265,1.19175,0.179
343000,0,5.09232,-399.037,0.413834,0.167333
344000,0,3.36805,-399.017,1.31016,0.1762
345000,0,4.81547,-397.833,1.34657,0.159625
346000,0,5.979,-397.401,0.0654165,0.152
347000,0,5.79706,-398.48,0.771461,0.1696
348000,0,6.28674,-399.049,0.291201,0.17825
349000,0,6.32191,-397.86,0.138533,0.187
350000,0,5.93816,-397.483,0.226118,0.1765
351000,0,6.49305,-400.1,0.227608,0.172
352000,0,6.28224,-400.188,0.170383,0.182778
353000,1,11.233,-402.726,1.05338,0.316
354000,0,4.58399,-398.014,1.70822,0.1766
355000,0,5.58627,-398.152,0.0664149,0.1765
356000,0,5.28629,-398.868,0.96621,0.1605
357000,0,5.11157,-399.593,0.883612,0.179
358000,0,5.76916,-399.098,0.124045,0.175
359000,0,5.81056,-401.592,0.292261,0.156
360000,0,6.04291,-397.417,0.068053,0.177
361000,1,12.5225,-399.459,0.182158,0.184
362000,0,5.60661,-398.845,0.239124,0.187867
363000,0,4.57986,-398.106,0.481296,0.184
364000,0,5.21443,-400.009,0.458049,0.18
365000,0,6.1117,-398.55,0.10681,0.182
366000,0,5.8827,-397.279,0.140219,0.176833
367000,0,5.37133,-400.308,0.0906741,0.154
368000,0,3.71673,-403.01,0.288765,0.170667
369000,0,4.78787,-398.593,0.31499,0.1625
370000,0,5.35263,-397.936,0.112529,0.160167
371000,0,4.55682,-398.064,1.42159,0.184857
372000,0,6.39314,-400.272,0.00806244,0.1715
373000,0,5.99057,-402.444,0.34154,0.17575
374000,0,5.91151,-399.113,0.0786035,0.181167
375000,0,5.01989,-397.887,0.292293,0.168667
376000,0,5.32401,-398.946,0.0169732,0.171
377000,0,6.17078,-397.877,0.0383841,0.164
378000,0,5.97768,-399.061,0.755062,0.177
379000,0,6.21886,-397.95,0.389354,0.167
380000,0,5.16478,-398.786,0.993549,0.1662
381000,0,5.60277,-398.675,0.225149,0.177
382000,0,4.60749,-398.3,1.6029,0.178
383000,0,4.6289,-399.015,1.25518,0.148
384000,0,5.07656,-399.235,1.62765,0.170846
385000,0,5.10939,-398.338,1.06478,0.1648
386000,0,6.37458,-398.525,0.243203,0.167
387000,0,6.6673,-398.762,0.0469594,0.173
388000,0,4.3927,-398.588,0.802027,0.160667
389000,0,4.83707,-401.792,0.218591,0.166
