generation,N_shifts,logPrior,logLik,eventRate,acceptRate
30800,10,12.6703,-1262.04,4.76696,0.4525
30900,10,15.6758,-1261.41,2.07911,0.451111
31000,10,14.1219,-1260.73,3.97093,0.452
31100,10,10.1187,-1259.39,5.92864,0.42
31200,11,9.53275,-1258.31,5.92864,0.405
31300,10,12.6546,-1256.54,4.60596,0.406667
31400,10,8.85346,-1256.68,6.61176,0.4175
31500,10,9.35966,-1257.59,6.03268,0.422
31600,10,14.449,-1255.01,3.05687,0.41
31700,10,8.63804,-1256.73,8.63741,0.41
31800,10,5.63276,-1258.85,11.3004,0.41875
31900,9,12.3676,-1252.66,4.28467,0.412222
32000,9,10.2913,-1252.68,6.83646,0.406
32100,9,11.6845,-1251.73,5.44161,0.35
32200,9,13.8909,-1250.65,2.72629,0.37
32300,9,10.8177,-1255.47,6.07352,0.356667
32400,9,11.6571,-1257.25,4.8323,0.36
32500,9,13.633,-1259.37,3.70962,0.378
32600,9,8.60803,-1257.58,6.29238,0.368333
32700,8,7.21098,-1259.76,4.87285,0.364286
32800,8,9.58026,-1252.85,2.44872,0.36125
32900,8,6.78667,-1257.32,5.56043,0.361111
33000,8,8.50986,-1258.21,4.62615,0.358
33100,8,7.25183,-1260.57,4.02623,0.34
33200,8,3.19271,-1260.12,7.61854,0.35
33300,8,4.05948,-1256.31,7.27071,0.366667
33400,8,6.86511,-1257.53,3.58087,0.39
33500,8,5.87471,-1257.51,5.47736,0.398
33600,9,8.73424,-1262,4.19253,0.403333
33700,10,8.92059,-1257.72,6.51328,0.388571
33800,10,11.7874,-1259.66,5.13841,0.38625
33900,10,12.2327,-1262.33,5.04979,0.384444
34000,10,12.4057,-1260.71,4.57484,0.384
34100,10,5.05567,-1262.78,8.17919,0.42
34200,10,11.9495,-1264,7.35216,0.445
34300,9,12.1255,-1254.91,3.48759,0.443333
34400,9,7.93874,-1252.26,4.80435,0.4325
34500,9,7.16554,-1256.39,3.99047,0.432
34600,9,7.73991,-1252.36,2.53085,0.423333
34700,9,0.734339,-1253.32,7.67789,0.417143
34800,9,2.95281,-1251.21,3.73318,0.415
34900,9,0.820031,-1247.07,8.84556,0.408889
35000,9,5.68899,-1251.41,4.6605,0.409
35100,10,2.51979,-1251.85,5.67919,0.45
35200,11,3.56601,-1250.12,4.81659,0.41
35300,11,1.75515,-1252.24,9.63161,0.44
35400,11,1.93811,-1250.03,8.73257,0.4525
35500,11,4.98617,-1248.46,5.72986,0.442
35600,11,5.27464,-1253.21,6.81052,0.443333
35700,11,5.84608,-1246.46,5.09798,0.44
35800,11,6.66634,-1247.91,6.25183,0.4325
35900,11,8.38897,-1249.5,6.09557,0.427778
36000,7,2.9556,-1304.01,4.52088,0.374063
36100,7,4.47732,-1301.46,5.61237,0.47
36200,7,3.19947,-1303.81,4.57383,0.425
36300,7,4.42794,-1303.02,5.21617,0.413333
36400,7,6.84808,-1304.47,3.22347,0.405
36500,7,7.10409,-1308.33,3.20388,0.4
36600,7,5.69683,-1308.24,4.72895,0.39
36700,7,6.09977,-1307.66,3.79758,0.385714
36800,8,7.6602,-1303.88,4.75562,0.38625
36900,8,5.26914,-1304.11,5.29125,0.384444
37000,8,8.22549,-1308.48,2.09424,0.379
37100,8,6.42276,-1305.17,3.84871,0.44
37200,8,7.03108,-1306.97,4.9961,0.415
37300,8,8.36089,-1305.99,3.57013,0.386667
37400,8,5.45704,-1305.84,4.55103,0.39
37500,8,4.77506,-1305.96,4.36047,0.386
37600,8,2.70702,-1307.34,5.82311,0.378333
37700,8,-0.497272,-1307.05,7.98409,0.37
37800,7,5.58528,-1305.81,1.91809,0.36625
37900,7,0.889429,-1304.7,5.15573,0.365556
38000,9,11.6392,-1254.8,7.30992,0.398111
38100,9,13.6167,-1249.19,5.3784,0.26
38200,9,14.7188,-1251.08,4.10423,0.315
38300,9,13.5324,-1253.75,4.4747,0.32
38400,9,9.34752,-1249.49,6.61194,0.33
38500,9,11.1409,-1249.54,4.38638,0.326
38600,9,9.90594,-1251.46,3.49676,0.336667
38700,9,6.86196,-1252.67,4.76924,0.345714
38800,9,7.259,-1246.37,4.56854,0.3425
38900,9,5.72246,-1248.37,4.92269,0.354444
39000,9,5.52323,-1248.1,5.85936,0.357
39100,9,10.3719,-1247.76,3.26911,0.39
39200,9,11.2392,-1250.64,7.03182,0.395
39300,9,14.39,-1251.91,4.62692,0.396667
39400,9,15.3508,-1250.44,4.55073,0.3825
39500,9,14.8929,-1248.66,4.93009,0.378
39600,9,14.0089,-1248.46,4.52396,0.37
39700,9,14.134,-1250.87,4.8863,0.358571
39800,9,15.5795,-1248.72,3.70252,0.37375
39900,9,14.862,-1245.99,3.37003,0.38
40000,9,3.80589,-1243.82,5.60611,0.4018
40100,9,8.33935,-1244.57,2.92861,0.32
40200,10,5.12378,-1248.03,7.3033,0.31
40300,9,4.41224,-1246.9,6.10123,0.336667
40400,9,5.92616,-1243.01,3.51599,0.345
40500,9,3.83622,-1242.35,6.83139,0.344
40600,9,7.32255,-1242.32,4.59345,0.34
40700,9,6.24176,-1242.69,7.2649,0.337143
40800,9,7.42505,-1251.85,5.23801,0.35125
40900,9,5.67027,-1249.27,6.24737,0.362222
41000,10,7.06737,-1249.44,6.40837,0.367
41100,11,9.5831,-1257.38,6.60357,0.36
41200,11,10.3314,-1246.84,6.26592,0.335
41300,11,8.82899,-1244.58,7.50793,0.356667
41400,11,10.5189,-1241.75,4.33848,0.3775
41500,11,8.49991,-1243.14,6.31512,0.38
41600,11,9.24305,-1244.77,5.51761,0.361667
41700,11,11.4158,-1248.29,4.18549,0.362857
41800,11,5.7003,-1253.94,9.25305,0.365
41900,11,5.86779,-1251.35,6.3718,0.366667
42000,11,11.1727,-1253.97,3.73671,0.372
42100,11,10.6106,-1254.58,4.63999,0.46
42200,11,8.98842,-1248.26,6.48054,0.435
42300,10,9.05348,-1247,4.3802,0.413333
42400,9,5.97626,-1248.75,4.65379,0.415
42500,9,3.64689,-1250.59,7.0382,0.4
42600,9,8.98558,-1246.76,3.25073,0.398333
42700,9,8.59711,-1241.28,4.19604,0.398571
42800,10,-1.31912,-1243.62,13.5935,0.3975
42900,10,10.9117,-1249.01,3.63996,0.395556
43000,10,12.5472,-1245.33,2.69208,0.404
43100,10,5.83067,-1241.8,9.55404,0.4
43200,10,8.89285,-1238.95,5.43551,0.43
43300,10,11.7927,-1241.74,3.73558,0.41
43400,11,11.867,-1245.08,6.10178,0.4225
43500,11,11.3044,-1243.65,6.10178,0.402
43600,11,8.11001,-1243.76,8.00042,0.4
43700,11,9.3207,-1249.64,7.07804,0.388571
43800,12,13.9151,-1249.37,5.30122,0.39625
43900,11,7.73791,-1248.46,9.28921,0.403333
44000,11,8.80087,-1245.29,7.07427,0.409
44100,11,8.26267,-1244.52,8.3947,0.42
